GeneID,TrnID,PepID,GeneName,GeneFamily,UniProtKB_ID,UniProtKB_Gene_Name
ENSG00000169131,ENST00000335815,ENSP00000337122,ZNF354A,zf-C2H2,O60765,Z354A_HUMAN
ENSG00000178338,ENST00000322434,ENSP00000327143,ZNF354B,zf-C2H2,Q96LW1,Z354B_HUMAN
ENSG00000177932,ENST00000315475,ENSP00000324064,ZNF354C,zf-C2H2,Q86Y25,Z354C_HUMAN
ENSG00000198816,ENST00000597229,ENSP00000472305,ZNF358,zf-C2H2,Q9NW07,ZN358_HUMAN
ENSG00000160094,ENST00000539719,ENSP00000446335,ZNF362,zf-C2H2,Q5T0B9,ZN362_HUMAN
ENSG00000178175,ENST00000318442,ENSP00000313158,ZNF366,zf-C2H2,Q8N895,ZN366_HUMAN
ENSG00000165244,ENST00000375256,ENSP00000364405,ZNF367,zf-C2H2,Q7RTV3,ZN367_HUMAN
ENSG00000075407,ENST00000685332,ENSP00000508865,ZNF37A,zf-C2H2,P17032,ZN37A_HUMAN
ENSG00000161298,ENST00000292928,ENSP00000292928,ZNF382,zf-C2H2,Q96SR6,ZN382_HUMAN
ENSG00000188283,ENST00000684119,ENSP00000507972,ZNF383,zf-C2H2,Q8NA42,ZN383_HUMAN
ENSG00000126746,ENST00000683879,ENSP00000507462,ZNF384,zf-C2H2,Q8TF68,ZN384_HUMAN
ENSG00000161642,ENST00000394313,ENSP00000377849,ZNF385A,zf-C2H2,Q96PM9,Z385A_HUMAN
ENSG00000124613,ENST00000244576,ENSP00000244576,ZNF391,zf-C2H2,Q9UJN7,ZN391_HUMAN
ENSG00000160908,ENST00000337673,ENSP00000337363,ZNF394,zf-C2H2,Q53GI3,ZN394_HUMAN
ENSG00000186918,ENST00000344423,ENSP00000340494,ZNF395,TF_others,Q9H8N7,ZN395_HUMAN
ENSG00000186496,ENST00000589332,ENSP00000466500,ZNF396,zf-C2H2,Q96N95,ZN396_HUMAN
ENSG00000186812,ENST00000330501,ENSP00000331577,ZNF397,zf-C2H2,Q8NF99,ZN397_HUMAN
ENSG00000197024,ENST00000475153,ENSP00000420418,ZNF398,zf-C2H2,Q8TD17,ZN398_HUMAN
ENSG00000176222,ENST00000587539,ENSP00000466051,ZNF404,zf-C2H2,Q494X3,ZN404_HUMAN
ENSG00000215421,ENST00000299687,ENSP00000299687,ZNF407,zf-C2H2,Q9C0G0,ZN407_HUMAN
ENSG00000175213,ENST00000311764,ENSP00000309606,ZNF408,zf-C2H2,Q9H9D4,ZN408_HUMAN
ENSG00000147124,ENST00000684689,ENSP00000508254,ZNF41,zf-C2H2,P51814,ZNF41_HUMAN
ENSG00000119725,ENST00000555044,ENSP00000451763,ZNF410,zf-C2H2,Q86VK4,ZN410_HUMAN
ENSG00000133250,ENST00000393927,ENSP00000377504,ZNF414,TF_others,Q96IQ9,ZN414_HUMAN
ENSG00000170954,ENST00000243643,ENSP00000243643,ZNF415,zf-C2H2,Q09FC8,ZN415_HUMAN
ENSG00000083817,ENST00000196489,ENSP00000196489,ZNF416,zf-C2H2,Q9BWM5,ZN416_HUMAN
ENSG00000173480,ENST00000312026,ENSP00000311319,ZNF417,zf-C2H2,Q8TAU3,ZN417_HUMAN
ENSG00000196724,ENST00000396147,ENSP00000379451,ZNF418,zf-C2H2,Q8TF45,ZN418_HUMAN
ENSG00000105136,ENST00000221735,ENSP00000221735,ZNF419,zf-C2H2,Q96HQ0,ZN419_HUMAN
ENSG00000197050,ENST00000337995,ENSP00000338770,ZNF420,zf-C2H2,Q8TAQ5,ZN420_HUMAN
ENSG00000102935,ENST00000563137,ENSP00000455588,ZNF423,zf-C2H2,Q2M1K9,ZN423_HUMAN
ENSG00000204947,ENST00000378061,ENSP00000367300,ZNF425,zf-C2H2,Q6IV72,ZN425_HUMAN
ENSG00000130818,ENST00000253115,ENSP00000253115,ZNF426,zf-C2H2,Q9BUY5,ZN426_HUMAN
ENSG00000197013,ENST00000358491,ENSP00000351280,ZNF429,zf-C2H2,Q86V71,ZN429_HUMAN
ENSG00000198521,ENST00000354959,ENSP00000347045,ZNF43,zf-C2H2,P17038,ZNF43_HUMAN
ENSG00000118620,ENST00000261560,ENSP00000261560,ZNF430,zf-C2H2,Q9H8G1,ZN430_HUMAN
ENSG00000196705,ENST00000311048,ENSP00000308578,ZNF431,zf-C2H2,Q8TF32,ZN431_HUMAN
ENSG00000256087,ENST00000221315,ENSP00000221315,ZNF432,zf-C2H2,O94892,ZN432_HUMAN
ENSG00000197647,ENST00000550507,ENSP00000448099,ZNF433,zf-C2H2,Q8N7K0,ZN433_HUMAN
ENSG00000125945,ENST00000314011,ENSP00000313582,ZNF436,zf-C2H2,Q9C0F3,ZN436_HUMAN
ENSG00000183621,ENST00000442986,ENSP00000412363,ZNF438,zf-C2H2,Q7Z4V0,ZN438_HUMAN
ENSG00000171291,ENST00000682736,ENSP00000506930,ZNF439,zf-C2H2,Q8NDP4,ZN439_HUMAN
ENSG00000197857,ENST00000355684,ENSP00000347910,ZNF44,zf-C2H2,P15621,ZNF44_HUMAN
ENSG00000171295,ENST00000304060,ENSP00000305373,ZNF440,zf-C2H2,Q8IYI8,ZN440_HUMAN
ENSG00000197044,ENST00000357901,ENSP00000350576,ZNF441,zf-C2H2,Q8N8Z8,ZN441_HUMAN
ENSG00000198342,ENST00000242804,ENSP00000242804,ZNF442,zf-C2H2,Q9H7R0,ZN442_HUMAN
ENSG00000180855,ENST00000301547,ENSP00000301547,ZNF443,zf-C2H2,Q9Y2A4,ZN443_HUMAN
ENSG00000167685,ENST00000337080,ENSP00000338860,ZNF444,zf-C2H2,Q8N0Y2,ZN444_HUMAN
ENSG00000185219,ENST00000396077,ENSP00000379387,ZNF445,zf-C2H2,P59923,ZN445_HUMAN
ENSG00000083838,ENST00000594369,ENSP00000472802,ZNF446,zf-C2H2,Q9NWS9,ZN446_HUMAN
ENSG00000173275,ENST00000339249,ENSP00000339585,ZNF449,zf-C2H2,Q6P9G9,ZN449_HUMAN
ENSG00000124459,ENST00000269973,ENSP00000269973,ZNF45,zf-C2H2,Q02386,ZNF45_HUMAN
ENSG00000178187,ENST00000519564,ENSP00000430354,ZNF454,zf-C2H2,Q8N9F8,ZN454_HUMAN
ENSG00000197714,ENST00000360338,ENSP00000353491,ZNF460,zf-C2H2,Q14592,ZN460_HUMAN
ENSG00000197808,ENST00000588268,ENSP00000467931,ZNF461,zf-C2H2,Q8TAF7,ZN461_HUMAN
ENSG00000148143,ENST00000277225,ENSP00000277225,ZNF462,zf-C2H2,Q96JM2,ZN462_HUMAN
ENSG00000181444,ENST00000302017,ENSP00000304769,ZNF467,zf-C2H2,Q7Z7K2,ZN467_HUMAN
ENSG00000204604,ENST00000595646,ENSP00000470381,ZNF468,zf-C2H2,Q5VIY5,ZN468_HUMAN
ENSG00000225614,ENST00000565624,ENSP00000456500,ZNF469,zf-C2H2,Q96JG9,ZN469_HUMAN
ENSG00000197016,ENST00000330619,ENSP00000333223,ZNF470,zf-C2H2,Q6ECI4,ZN470_HUMAN
ENSG00000196263,ENST00000308031,ENSP00000309161,ZNF471,zf-C2H2,Q9BX82,ZN471_HUMAN
ENSG00000142528,ENST00000270617,ENSP00000270617,ZNF473,zf-C2H2,Q8WTR7,ZN473_HUMAN
ENSG00000185177,ENST00000319636,ENSP00000324518,ZNF479,zf-C2H2,Q96JC4,ZN479_HUMAN
ENSG00000180035,ENST00000613509,ENSP00000480262,ZNF48,zf-C2H2,Q96MX3,ZNF48_HUMAN
ENSG00000198464,ENST00000595962,ENSP00000471754,ZNF480,zf-C2H2,Q8WV37,ZN480_HUMAN
ENSG00000173258,ENST00000309235,ENSP00000311679,ZNF483,zf-C2H2,Q8TF39,ZN483_HUMAN
ENSG00000127081,ENST00000375495,ENSP00000364645,ZNF484,zf-C2H2,Q5JVG2,ZN484_HUMAN
ENSG00000198298,ENST00000361807,ENSP00000354694,ZNF485,zf-C2H2,Q8NCK3,ZN485_HUMAN
ENSG00000256229,ENST00000335117,ENSP00000335042,ZNF486,zf-C2H2,Q96H40,ZN486_HUMAN
ENSG00000243660,ENST00000437590,ENSP00000392335,ZNF487,TF_others,B1APH4,ZN487_HUMAN
ENSG00000265763,ENST00000585316,ENSP00000462269,ZNF488,TF_others,Q96MN9,ZN488_HUMAN
ENSG00000188033,ENST00000311437,ENSP00000311521,ZNF490,zf-C2H2,Q9ULM2,ZN490_HUMAN
ENSG00000177599,ENST00000323169,ENSP00000313443,ZNF491,zf-C2H2,Q8N8L2,ZN491_HUMAN
ENSG00000229676,ENST00000456783,ENSP00000413660,ZNF492,zf-C2H2,Q9P255,ZN492_HUMAN
ENSG00000196268,ENST00000392288,ENSP00000376110,ZNF493,zf-C2H2,Q6ZR52,ZN493_HUMAN
ENSG00000162714,ENST00000682384,ENSP00000507236,ZNF496,zf-C2H2,Q96IT1,ZN496_HUMAN
ENSG00000174586,ENST00000311044,ENSP00000311183,ZNF497,zf-C2H2,Q6ZNH5,ZN497_HUMAN
ENSG00000103199,ENST00000219478,ENSP00000219478,ZNF500,zf-C2H2,O60304,ZN500_HUMAN
ENSG00000186446,ENST00000620116,ENSP00000482632,ZNF501,zf-C2H2,Q96CX3,ZN501_HUMAN
ENSG00000196653,ENST00000436624,ENSP00000406469,ZNF502,zf-C2H2,Q8TBZ5,ZN502_HUMAN
ENSG00000165655,ENST00000372524,ENSP00000361602,ZNF503,TF_others,Q96F45,ZN503_HUMAN
ENSG00000081665,ENST00000540806,ENSP00000440625,ZNF506,zf-C2H2,Q5JVG8,ZN506_HUMAN
ENSG00000168813,ENST00000355898,ENSP00000348162,ZNF507,zf-C2H2,Q8TCN5,ZN507_HUMAN
ENSG00000081386,ENST00000223428,ENSP00000223428,ZNF510,zf-C2H2,Q9Y2H8,ZN510_HUMAN
ENSG00000198546,ENST00000361518,ENSP00000355251,ZNF511,TF_others,Q8NB15,ZN511_HUMAN
ENSG00000243943,ENST00000355467,ENSP00000347648,ZNF512,zf-C2H2,Q96ME7,ZN512_HUMAN
ENSG00000196700,ENST00000369888,ENSP00000358904,ZNF512B,zf-C2H2,Q96KM6,Z512B_HUMAN
ENSG00000163795,ENST00000323703,ENSP00000318373,ZNF513,zf-C2H2,Q8N8E2,ZN513_HUMAN
ENSG00000144026,ENST00000295208,ENSP00000295208,ZNF514,zf-C2H2,Q96K75,ZN514_HUMAN
ENSG00000101493,ENST00000443185,ENSP00000394757,ZNF516,zf-C2H2,Q92618,ZN516_HUMAN
ENSG00000197363,ENST00000359971,ENSP00000353058,ZNF517,zf-C2H2,Q6ZMY9,ZN517_HUMAN
ENSG00000177853,ENST00000316045,ENSP00000479684,ZNF518A,zf-C2H2,Q6AHZ1,Z518A_HUMAN
ENSG00000178163,ENST00000326756,ENSP00000317614,ZNF518B,zf-C2H2,Q9C0D4,Z518B_HUMAN
ENSG00000175322,ENST00000590202,ENSP00000464872,ZNF519,zf-C2H2,Q8TB69,ZN519_HUMAN
ENSG00000198795,ENST00000361524,ENSP00000354794,ZNF521,zf-C2H2,Q96K83,ZN521_HUMAN
ENSG00000171443,ENST00000301073,ENSP00000301073,ZNF524,zf-C2H2,Q96C55,ZN524_HUMAN
ENSG00000203326,ENST00000474037,ENSP00000417696,ZNF525,zf-C2H2,Q8N782,ZN525_HUMAN
ENSG00000167625,ENST00000301215,ENSP00000301215,ZNF526,zf-C2H2,Q8TF50,ZN526_HUMAN
ENSG00000189164,ENST00000436120,ENSP00000390179,ZNF527,zf-C2H2,Q8NB42,ZN527_HUMAN
ENSG00000167555,ENST00000360465,ENSP00000353652,ZNF528,zf-C2H2,Q3MIS6,ZN528_HUMAN
ENSG00000186020,ENST00000591340,ENSP00000465578,ZNF529,zf-C2H2,Q6P280,ZN529_HUMAN
ENSG00000183647,ENST00000597700,ENSP00000472024,ZNF530,zf-C2H2,Q6P9A1,ZN530_HUMAN
ENSG00000074657,ENST00000591808,ENSP00000468238,ZNF532,zf-C2H2,Q9HCE3,ZN532_HUMAN
ENSG00000198633,ENST00000433050,ENSP00000391358,ZNF534,zf-C2H2,Q76KX8,ZN534_HUMAN
ENSG00000198597,ENST00000355537,ENSP00000347730,ZNF536,zf-C2H2,O15090,ZN536_HUMAN
ENSG00000171817,ENST00000316433,ENSP00000324598,ZNF540,zf-C2H2,Q8NDQ6,ZN540_HUMAN
ENSG00000118156,ENST00000391901,ENSP00000375770,ZNF541,zf-C2H2,Q9H0D2,ZN541_HUMAN
ENSG00000178229,ENST00000321545,ENSP00000322545,ZNF543,zf-C2H2,Q08ER8,ZN543_HUMAN
ENSG00000198131,ENST00000687789,ENSP00000510489,ZNF544,zf-C2H2,Q6NX49,ZN544_HUMAN
ENSG00000187187,ENST00000347077,ENSP00000339823,ZNF546,zf-C2H2,Q86UE3,ZN546_HUMAN
ENSG00000152433,ENST00000282282,ENSP00000282282,ZNF547,zf-C2H2,Q8IVP9,ZN547_HUMAN
ENSG00000188785,ENST00000336128,ENSP00000337555,ZNF548,zf-C2H2,Q8NEK5,ZN548_HUMAN
ENSG00000121406,ENST00000376233,ENSP00000365407,ZNF549,zf-C2H2,Q6P9A3,ZN549_HUMAN
ENSG00000251369,ENST00000457177,ENSP00000469679,ZNF550,zf-C2H2,Q7Z398,ZN550_HUMAN
ENSG00000204519,ENST00000282296,ENSP00000282296,ZNF551,zf-C2H2,Q7Z340,ZN551_HUMAN
ENSG00000178935,ENST00000391701,ENSP00000375582,ZNF552,zf-C2H2,Q9H707,ZN552_HUMAN
ENSG00000172006,ENST00000317243,ENSP00000321132,ZNF554,zf-C2H2,Q86TJ5,ZN554_HUMAN
ENSG00000186300,ENST00000334241,ENSP00000334853,ZNF555,zf-C2H2,Q8NEP9,ZN555_HUMAN
ENSG00000172000,ENST00000307635,ENSP00000302603,ZNF556,zf-C2H2,Q9HAH1,ZN556_HUMAN
ENSG00000130544,ENST00000252840,ENSP00000252840,ZNF557,zf-C2H2,Q8N988,ZN557_HUMAN
ENSG00000167785,ENST00000601372,ENSP00000471277,ZNF558,zf-C2H2,Q96NG5,ZN558_HUMAN
ENSG00000188321,ENST00000603380,ENSP00000474760,ZNF559,zf-C2H2,Q9BR84,ZN559_HUMAN
ENSG00000198028,ENST00000301480,ENSP00000301480,ZNF560,zf-C2H2,Q96MR9,ZN560_HUMAN
ENSG00000171469,ENST00000302851,ENSP00000303915,ZNF561,zf-C2H2,Q8N587,ZN561_HUMAN
ENSG00000171466,ENST00000453372,ENSP00000410734,ZNF562,zf-C2H2,Q6V9R5,ZN562_HUMAN
ENSG00000188868,ENST00000293725,ENSP00000293725,ZNF563,zf-C2H2,Q8TA94,ZN563_HUMAN
ENSG00000249709,ENST00000339282,ENSP00000340004,ZNF564,zf-C2H2,Q8TBZ8,ZN564_HUMAN
ENSG00000196357,ENST00000304116,ENSP00000306869,ZNF565,zf-C2H2,Q8N9K5,ZN565_HUMAN
ENSG00000186017,ENST00000452939,ENSP00000411526,ZNF566,zf-C2H2,Q969W8,ZN566_HUMAN
ENSG00000189042,ENST00000682579,ENSP00000507048,ZNF567,zf-C2H2,Q8N184,ZN567_HUMAN
ENSG00000198453,ENST00000333987,ENSP00000334685,ZNF568,zf-C2H2,Q3ZCX4,ZN568_HUMAN
ENSG00000196437,ENST00000316950,ENSP00000325018,ZNF569,zf-C2H2,Q5MCW4,ZN569_HUMAN
ENSG00000171970,ENST00000306908,ENSP00000303696,ZNF57,zf-C2H2,Q68EA5,ZNF57_HUMAN
ENSG00000171827,ENST00000330173,ENSP00000331540,ZNF570,zf-C2H2,Q96NI8,ZN570_HUMAN
ENSG00000180479,ENST00000451802,ENSP00000392638,ZNF571,zf-C2H2,Q7Z3V5,ZN571_HUMAN
ENSG00000180938,ENST00000319286,ENSP00000319305,ZNF572,zf-C2H2,Q7Z3I7,ZN572_HUMAN
ENSG00000189144,ENST00000536220,ENSP00000440464,ZNF573,zf-C2H2,Q86YE8,ZN573_HUMAN
ENSG00000105732,ENST00000359044,ENSP00000351939,ZNF574,zf-C2H2,Q6ZN55,ZN574_HUMAN
ENSG00000176472,ENST00000314228,ENSP00000315870,ZNF575,zf-C2H2,Q86XF7,ZN575_HUMAN
ENSG00000124444,ENST00000336564,ENSP00000337852,ZNF576,zf-C2H2,Q9H609,SRRM5_HUMAN
ENSG00000161551,ENST00000638348,ENSP00000491936,ZNF577,zf-C2H2,Q9BSK1,ZN577_HUMAN
ENSG00000258405,ENST00000421239,ENSP00000459216,ZNF578,zf-C2H2,Q96N58,ZN578_HUMAN
ENSG00000218891,ENST00000325421,ENSP00000320188,ZNF579,zf-C2H2,Q8NAF0,ZN579_HUMAN
ENSG00000213015,ENST00000325333,ENSP00000320050,ZNF580,zf-C2H2,Q9UK33,ZN580_HUMAN
ENSG00000171425,ENST00000270451,ENSP00000270451,ZNF581,zf-C2H2,Q9P0T4,ZN581_HUMAN
ENSG00000018869,ENST00000586929,ENSP00000465619,ZNF582,zf-C2H2,Q96NG8,ZN582_HUMAN
ENSG00000198440,ENST00000333201,ENSP00000388502,ZNF583,zf-C2H2,Q96ND8,ZN583_HUMAN
ENSG00000171574,ENST00000306910,ENSP00000306756,ZNF584,zf-C2H2,Q8IVC4,ZN584_HUMAN
ENSG00000196967,ENST00000292841,ENSP00000292841,ZNF585A,zf-C2H2,Q6P3V2,Z585A_HUMAN
ENSG00000245680,ENST00000532828,ENSP00000433773,ZNF585B,zf-C2H2,Q52M93,Z585B_HUMAN
ENSG00000083828,ENST00000396154,ENSP00000379458,ZNF586,zf-C2H2,Q9NXT0,ZN586_HUMAN
ENSG00000198466,ENST00000339656,ENSP00000345479,ZNF587,zf-C2H2,Q96SQ5,ZN587_HUMAN
ENSG00000269343,ENST00000594901,ENSP00000469623,ZNF587B,zf-C2H2,E7ETH6,Z587B_HUMAN
ENSG00000164048,ENST00000354698,ENSP00000346729,ZNF589,zf-C2H2,Q86UQ0,ZN589_HUMAN
ENSG00000166716,ENST00000560079,ENSP00000452877,ZNF592,zf-C2H2,Q92610,ZN592_HUMAN
ENSG00000180626,ENST00000575779,ENSP00000461032,ZNF594,zf-C2H2,Q96JF6,ZN594_HUMAN
ENSG00000272602,ENST00000610261,ENSP00000477392,ZNF595,zf-C2H2,Q8IYB9,ZN595_HUMAN
ENSG00000172748,ENST00000398612,ENSP00000381613,ZNF596,zf-C2H2,Q8TC21,ZN596_HUMAN
ENSG00000167981,ENST00000301744,ENSP00000301744,ZNF597,zf-C2H2,Q96LX8,ZN597_HUMAN
ENSG00000153896,ENST00000329285,ENSP00000333802,ZNF599,zf-C2H2,Q96NL3,ZN599_HUMAN
ENSG00000189190,ENST00000692063,ENSP00000509267,ZNF600,zf-C2H2,Q6ZNG1,ZN600_HUMAN
ENSG00000196458,ENST00000360187,ENSP00000353314,ZNF605,zf-C2H2,Q86T29,ZN605_HUMAN
ENSG00000166704,ENST00000551380,ENSP00000446972,ZNF606,zf-C2H2,Q8WXB4,ZN606_HUMAN
ENSG00000198182,ENST00000355202,ENSP00000347338,ZNF607,zf-C2H2,Q96SK3,ZN607_HUMAN
ENSG00000168916,ENST00000513986,ENSP00000421899,ZNF608,TF_others,Q9ULD9,ZN608_HUMAN
ENSG00000180357,ENST00000326648,ENSP00000316527,ZNF609,TF_others,O15014,ZN609_HUMAN
ENSG00000167554,ENST00000403906,ENSP00000383922,ZNF610,zf-C2H2,Q8N9Z0,ZN610_HUMAN
ENSG00000213020,ENST00000652185,ENSP00000498713,ZNF611,zf-C2H2,Q8N823,ZN611_HUMAN
ENSG00000176024,ENST00000293471,ENSP00000293471,ZNF613,zf-C2H2,Q6PF04,ZN613_HUMAN
ENSG00000142556,ENST00000270649,ENSP00000270649,ZNF614,zf-C2H2,Q8N883,ZN614_HUMAN
ENSG00000197619,ENST00000598071,ENSP00000471041,ZNF615,zf-C2H2,Q8N8J6,ZN615_HUMAN
ENSG00000204611,ENST00000600228,ENSP00000471000,ZNF616,zf-C2H2,Q08AN1,ZN616_HUMAN
ENSG00000157657,ENST00000374126,ENSP00000363241,ZNF618,zf-C2H2,Q5T7W0,ZN618_HUMAN
ENSG00000177873,ENST00000432264,ENSP00000388710,ZNF619,zf-C2H2,Q8N2I2,ZN619_HUMAN
ENSG00000177842,ENST00000314529,ENSP00000322265,ZNF620,zf-C2H2,Q6ZNG0,ZN620_HUMAN
ENSG00000172888,ENST00000339296,ENSP00000340841,ZNF621,zf-C2H2,Q6ZSS3,ZN621_HUMAN
ENSG00000173545,ENST00000308683,ENSP00000310042,ZNF622,zf-C2H2,Q969S3,ZN622_HUMAN
ENSG00000183309,ENST00000526926,ENSP00000435232,ZNF623,zf-C2H2,O75123,ZN623_HUMAN
ENSG00000197566,ENST00000311331,ENSP00000310472,ZNF624,zf-C2H2,Q9P2J8,ZN624_HUMAN
ENSG00000257591,ENST00000439556,ENSP00000394380,ZNF625,zf-C2H2,Q96I27,ZN625_HUMAN
ENSG00000188171,ENST00000601440,ENSP00000469958,ZNF626,zf-C2H2,Q68DY1,ZN626_HUMAN
ENSG00000198551,ENST00000361113,ENSP00000354414,ZNF627,zf-C2H2,Q7L945,ZN627_HUMAN
ENSG00000197483,ENST00000598519,ENSP00000469591,ZNF628,zf-C2H2,Q5EBL2,ZN628_HUMAN
ENSG00000102870,ENST00000262525,ENSP00000262525,ZNF629,zf-C2H2,Q9UEG4,ZN629_HUMAN
ENSG00000221994,ENST00000276054,ENSP00000354683,ZNF630,zf-C2H2,Q2M218,ZN630_HUMAN
ENSG00000121864,ENST00000496856,ENSP00000417740,ZNF639,zf-C2H2,Q9UID6,ZN639_HUMAN
ENSG00000167528,ENST00000547026,ENSP00000449974,ZNF641,zf-C2H2,Q96N77,ZN641_HUMAN
ENSG00000122482,ENST00000337393,ENSP00000337008,ZNF644,zf-C2H2,Q9H582,ZN644_HUMAN
ENSG00000167395,ENST00000300850,ENSP00000300850,ZNF646,zf-C2H2,O15015,ZN646_HUMAN
ENSG00000179930,ENST00000339948,ENSP00000344129,ZNF648,zf-C2H2,Q5T619,ZN648_HUMAN
ENSG00000198093,ENST00000354957,ENSP00000347043,ZNF649,zf-C2H2,Q9BS31,ZN649_HUMAN
ENSG00000198740,ENST00000430262,ENSP00000416305,ZNF652,zf-C2H2,Q9Y2D9,ZN652_HUMAN
ENSG00000161914,ENST00000293771,ENSP00000293771,ZNF653,zf-C2H2,Q96CK0,ZN653_HUMAN
ENSG00000175105,ENST00000636215,ENSP00000490842,ZNF654,zf-C2H2,Q8IZM8,ZN654_HUMAN
ENSG00000197343,ENST00000252713,ENSP00000252713,ZNF655,zf-C2H2,Q8N720,ZN655_HUMAN
ENSG00000274349,ENST00000621410,ENSP00000482447,ZNF658,zf-C2H2,Q5TYW1,ZN658_HUMAN
ENSG00000160229,ENST00000344519,ENSP00000461425,ZNF66,zf-C2H2,Q6ZN08,ZNF66_HUMAN
ENSG00000144792,ENST00000322734,ENSP00000324605,ZNF660,zf-C2H2,Q6AZW8,ZN660_HUMAN
ENSG00000182983,ENST00000440367,ENSP00000405047,ZNF662,zf-C2H2,Q6ZS27,ZN662_HUMAN
ENSG00000179195,ENST00000337815,ENSP00000337320,ZNF664,zf-C2H2,Q8N3J9,ZN664_HUMAN
ENSG00000197497,ENST00000396424,ENSP00000379702,ZNF665,zf-C2H2,Q9H7R5,ZN665_HUMAN
ENSG00000198046,ENST00000504904,ENSP00000439402,ZNF667,zf-C2H2,Q5HYK9,ZN667_HUMAN
ENSG00000167394,ENST00000300849,ENSP00000300849,ZNF668,zf-C2H2,Q96K58,ZN668_HUMAN
ENSG00000188295,ENST00000448299,ENSP00000404370,ZNF669,zf-C2H2,Q96BR6,ZN669_HUMAN
ENSG00000277462,ENST00000366503,ENSP00000355459,ZNF670,zf-C2H2,Q9BS34,ZN670_HUMAN
ENSG00000083814,ENST00000317398,ENSP00000321848,ZNF671,zf-C2H2,Q8TAW3,ZN671_HUMAN
ENSG00000171161,ENST00000306562,ENSP00000421915,ZNF672,zf-C2H2,Q499Z4,ZN672_HUMAN
ENSG00000251192,ENST00000683375,ENSP00000506769,ZNF674,zf-C2H2,Q2M3X9,ZN674_HUMAN
ENSG00000197372,ENST00000359788,ENSP00000352836,ZNF675,zf-C2H2,Q8TD23,ZN675_HUMAN
ENSG00000196109,ENST00000397121,ENSP00000380310,ZNF676,zf-C2H2,Q8N7Q3,ZN676_HUMAN
ENSG00000197928,ENST00000598513,ENSP00000469391,ZNF677,zf-C2H2,Q86XU0,ZN677_HUMAN
ENSG00000181450,ENST00000343776,ENSP00000344828,ZNF678,zf-C2H2,Q5SXM1,ZN678_HUMAN
ENSG00000197123,ENST00000421025,ENSP00000416809,ZNF679,zf-C2H2,Q8IYX0,ZN679_HUMAN
ENSG00000173041,ENST00000309683,ENSP00000309330,ZNF680,zf-C2H2,Q8NEM1,ZN680_HUMAN
ENSG00000196172,ENST00000402377,ENSP00000384000,ZNF681,zf-C2H2,Q96N22,ZN681_HUMAN
ENSG00000197124,ENST00000397165,ENSP00000380351,ZNF682,zf-C2H2,O95780,ZN682_HUMAN
ENSG00000176083,ENST00000349618,ENSP00000344095,ZNF683,zf-C2H2,Q8IZ20,ZN683_HUMAN
ENSG00000117010,ENST00000372699,ENSP00000361784,ZNF684,zf-C2H2,Q5T5D7,ZN684_HUMAN
ENSG00000143373,ENST00000336715,ENSP00000336620,ZNF687,zf-C2H2,Q8N1G0,ZN687_HUMAN
ENSG00000229809,ENST00000223459,ENSP00000223459,ZNF688,zf-C2H2,P0C7X2,ZN688_HUMAN
ENSG00000156853,ENST00000287461,ENSP00000287461,ZNF689,zf-C2H2,Q96CS4,SEHBP_HUMAN
ENSG00000198429,ENST00000429654,ENSP00000402985,ZNF69,zf-C2H2,Q9UC07,ZNF69_HUMAN
ENSG00000164011,ENST00000651192,ENSP00000498913,ZNF691,zf-C2H2,Q5VV52,ZN691_HUMAN
ENSG00000171163,ENST00000306601,ENSP00000305483,ZNF692,zf-C2H2,Q9BU19,ZN692_HUMAN
ENSG00000197472,ENST00000339986,ENSP00000341236,ZNF695,zf-C2H2,Q8IW36,ZN695_HUMAN
ENSG00000185730,ENST00000330143,ENSP00000328515,ZNF696,zf-C2H2,Q9H7X3,ZN696_HUMAN
ENSG00000143067,ENST00000421812,ENSP00000396857,ZNF697,zf-C2H2,Q5TEC3,ZN697_HUMAN
ENSG00000196110,ENST00000591998,ENSP00000467723,ZNF699,zf-C2H2,Q32M78,ZN699_HUMAN
ENSG00000147789,ENST00000532777,ENSP00000432641,ZNF7,zf-C2H2,P17097,ZNF7_HUMAN
ENSG00000187792,ENST00000341976,ENSP00000339314,ZNF70,zf-C2H2,Q9UC06,ZNF70_HUMAN
ENSG00000196757,ENST00000254321,ENSP00000254321,ZNF700,zf-C2H2,Q9H0M5,ZN700_HUMAN
ENSG00000167562,ENST00000391785,ENSP00000375662,ZNF701,zf-C2H2,Q9NV72,ZN701_HUMAN
ENSG00000164684,ENST00000327835,ENSP00000331462,ZNF704,TF_others,Q6ZNC4,ZN704_HUMAN
ENSG00000196946,ENST00000610508,ENSP00000481663,ZNF705A,zf-C2H2,Q6ZN79,Z705A_HUMAN
ENSG00000215356,ENST00000400120,ENSP00000382987,ZNF705B,zf-C2H2,P0CI00,Z705B_HUMAN
ENSG00000215343,ENST00000400085,ENSP00000382957,ZNF705D,zf-C2H2,P0CH99,Z705D_HUMAN
ENSG00000215372,ENST00000400156,ENSP00000383020,ZNF705G,zf-C2H2,A8MUZ8,Z705G_HUMAN
ENSG00000120963,ENST00000311212,ENSP00000311768,ZNF706,TF_others,Q9Y5V0,ZN706_HUMAN
ENSG00000181135,ENST00000358656,ENSP00000351482,ZNF707,zf-C2H2,Q96C28,ZN707_HUMAN
